,Date_time,Node ,Battery Current,PV sc Current,Wind Speed,Temperature,Humidity,Battery Voltage
29094,2018-08-20 18:38:18,"13,4",-0.1,57.2,3.72,37.21,16.32,4.22
29108,2018-08-20 18:52:18,"13,4",-0.2,41.0,3.14,36.86,17.07,4.22
29116,2018-08-20 19:00:19,"13,4",16.2,32.8,1.7,36.67,16.6,4.23
29136,2018-08-20 19:20:19,"13,4",15.9,19.2,1.31,36.47,16.28,4.23
29138,2018-08-20 19:22:19,"13,4",15.3,18.4,0.07,36.54,16.28,4.22
29148,2018-08-20 19:32:20,"13,4",15.9,16.6,1.89,36.29,16.81,4.22
29152,2018-08-20 19:36:20,"13,4",-13.7,16.4,2.42,36.03,16.57,4.21
29174,2018-08-20 19:58:21,"13,4",-13.6,13.4,2.03,35.19,16.98,4.21
29178,2018-08-20 20:02:21,"13,4",16.0,12.9,5.23,35.11,16.83,4.22
29186,2018-08-20 20:10:22,"13,4",15.7,11.6,2.29,34.52,16.95,4.23
29188,2018-08-20 20:12:22,"13,4",14.7,11.2,1.05,34.53,17.25,4.22
29192,2018-08-20 20:16:22,"13,4",15.7,10.6,2.35,34.33,17.24,4.21
29194,2018-08-20 20:18:22,"13,4",15.1,10.4,2.35,34.29,17.47,4.22
29198,2018-08-20 20:22:23,"13,4",-13.6,9.8,1.24,33.98,17.84,4.22
29210,2018-08-20 20:34:23,"13,4",-13.9,7.2,2.22,33.62,18.66,4.22
29218,2018-08-20 20:42:24,"13,4",-13.7,5.6,1.96,33.18,19.05,4.21
29238,2018-08-20 21:02:25,"13,4",-13.7,1.3,1.76,32.04,19.85,4.21
29244,2018-08-20 21:08:26,"13,4",-13.5,1.1,1.57,31.61,20.28,4.22
29248,2018-08-20 21:12:26,"13,4",-13.9,0.3,1.63,31.46,20.64,4.21
29254,2018-08-20 21:18:27,"13,4",-13.6,0.0,1.18,31.22,21.38,4.21
29270,2018-08-20 21:34:28,"13,4",-14.2,-0.6,1.7,30.59,21.94,4.21
29274,2018-08-20 21:38:29,"13,4",-13.4,-0.6,1.89,30.58,21.97,4.21
29278,2018-08-20 21:42:29,"13,4",-13.6,-0.3,1.05,30.44,22.56,4.21
29284,2018-08-20 21:48:30,"13,4",-13.8,-0.3,0.72,30.24,22.58,4.21
29286,2018-08-20 21:50:30,"13,4",-13.9,-0.2,1.7,30.14,22.95,4.21
29296,2018-08-20 22:00:31,"13,4",-13.7,-0.5,2.74,29.38,23.71,4.21
29300,2018-08-20 22:04:32,"13,4",-13.5,-0.2,1.96,29.09,23.84,4.21
29302,2018-08-20 22:06:32,"13,4",-13.6,-0.4,2.94,28.98,23.98,4.2
29304,2018-08-20 22:08:32,"13,4",-13.5,-0.1,1.83,28.87,23.97,4.2
29312,2018-08-20 22:16:33,"13,4",-13.7,-0.4,2.35,28.82,23.67,4.2
29318,2018-08-20 22:22:34,"13,4",-14.0,-0.4,1.83,28.6,23.84,4.2
29326,2018-08-20 22:30:34,"13,4",-13.4,0.0,2.35,28.28,24.3,4.21
29328,2018-08-20 22:32:35,"13,4",-13.6,-0.4,0.65,28.22,24.51,4.19
29340,2018-08-20 22:44:36,"13,4",-13.6,-0.3,0.65,27.81,25.98,4.21
29344,2018-08-20 22:48:37,"13,4",-13.6,-0.5,0.52,27.77,26.16,4.2
29350,2018-08-20 22:54:37,"13,4",-13.7,-0.3,0.98,27.82,26.42,4.19
29352,2018-08-20 22:56:37,"13,4",-13.6,-0.4,0.85,27.8,26.74,4.19
29358,2018-08-20 23:02:38,"13,4",-13.8,-0.3,1.89,27.59,26.58,4.2
29362,2018-08-20 23:06:39,"13,4",-13.7,-0.1,2.03,27.3,27.36,4.19
29366,2018-08-20 23:10:39,"13,4",-13.6,-0.3,1.96,27.18,27.71,4.2
29378,2018-08-20 23:22:41,"13,4",-13.8,0.1,2.87,26.8,28.54,4.21
29382,2018-08-20 23:26:41,"13,4",-13.6,-0.2,1.7,26.62,28.89,4.19
29386,2018-08-20 23:30:42,"13,4",-13.7,0.0,2.09,26.56,29.28,4.2
29400,2018-08-20 23:44:43,"13,4",-13.6,-0.3,2.03,26.09,30.49,4.2
29408,2018-08-20 23:52:44,"13,4",-13.6,-0.3,0.91,25.93,30.62,4.19
29412,2018-08-20 23:56:45,"13,4",-13.7,-0.6,1.57,25.88,30.36,4.19
29414,2018-08-20 23:58:45,"13,4",-13.8,-0.3,2.16,25.89,30.61,4.19
29424,2018-08-21 00:08:47,"13,4",-13.6,-0.4,1.18,25.89,30.93,4.19
29428,2018-08-21 00:12:47,"13,4",-13.8,-0.2,1.31,25.83,31.39,4.19
29430,2018-08-21 00:14:47,"13,4",-13.7,-0.1,1.44,25.81,31.31,4.18
29434,2018-08-21 00:18:48,"13,4",-13.7,-0.4,1.18,25.74,31.62,4.19
29436,2018-08-21 00:20:48,"13,4",-13.6,-0.1,1.7,25.78,31.73,4.19
29438,2018-08-21 00:22:48,"13,4",-13.7,-0.2,1.31,25.78,31.52,4.19
29440,2018-08-21 00:24:49,"13,4",-13.6,0.0,0.65,25.73,31.48,4.2
29450,2018-08-21 00:34:50,"13,4",-13.7,-0.3,0.0,25.52,31.61,4.19
29462,2018-08-21 00:46:52,"13,4",-13.9,-0.3,0.33,25.24,32.22,4.19
29464,2018-08-21 00:48:52,"13,4",-13.5,-0.4,0.46,25.25,32.32,4.19
29476,2018-08-21 01:00:54,"13,4",-13.9,-0.4,1.05,25.16,32.38,4.19
29482,2018-08-21 01:06:54,"13,4",-13.6,-0.1,0.85,24.86,33.24,4.18
29486,2018-08-21 01:10:55,"13,4",-13.7,-0.3,0.78,24.68,34.06,4.19
29522,2018-08-21 01:47:00,"13,4",-14.0,-0.4,0.59,23.96,34.69,4.19
29530,2018-08-21 01:55:01,"13,4",-13.5,-0.4,1.11,23.94,35.06,4.18
29532,2018-08-21 01:57:02,"13,4",-13.5,-0.2,-0.2,23.93,34.96,4.19
29534,2018-08-21 01:59:02,"13,4",-13.7,-0.2,0.59,23.81,35.05,4.17
29538,2018-08-21 02:03:03,"13,4",-13.8,-0.5,0.72,23.62,35.52,4.18
29540,2018-08-21 02:05:03,"13,4",-13.9,-0.5,0.65,23.54,35.79,4.18
29548,2018-08-21 02:13:04,"13,4",-13.6,-0.2,0.59,23.06,37.59,4.18
29558,2018-08-21 02:23:05,"13,4",-13.7,-0.4,1.31,23.0,37.85,4.18
29562,2018-08-21 02:27:06,"13,4",-13.8,-0.1,1.11,23.08,37.56,4.17
29564,2018-08-21 02:29:06,"13,4",-13.7,-0.1,0.46,23.08,38.07,4.17
29566,2018-08-21 02:31:07,"13,4",-13.7,-0.2,0.72,23.07,37.59,4.18
29568,2018-08-21 02:33:07,"13,4",-13.5,-0.1,0.0,23.12,37.63,4.18
29578,2018-08-21 02:43:08,"13,4",-13.6,-0.4,0.65,22.87,37.98,4.17
29584,2018-08-21 02:49:09,"13,4",-13.7,-0.2,0.91,22.72,39.25,4.18
29592,2018-08-21 02:57:11,"13,4",-13.7,-0.3,1.37,22.3,39.31,4.17
29598,2018-08-21 03:03:11,"13,4",-13.7,-0.2,0.13,22.12,39.39,4.17
29600,2018-08-21 03:05:12,"13,4",-13.4,-0.2,1.11,22.02,39.78,4.17
29606,2018-08-21 03:11:13,"13,4",-13.9,-0.2,0.78,21.8,40.63,4.17
29612,2018-08-21 03:17:14,"13,4",-13.8,-0.4,-0.26,21.68,40.69,4.17
29616,2018-08-21 03:21:14,"13,4",-13.7,-0.3,0.85,21.61,41.58,4.17
29618,2018-08-21 03:23:14,"13,4",-13.7,-0.2,1.57,21.48,41.73,4.18
29624,2018-08-21 03:29:15,"13,4",-13.8,-0.6,1.24,21.19,42.0,4.17
29632,2018-08-21 03:37:17,"13,4",-13.7,-0.2,0.91,21.3,41.25,4.17
29634,2018-08-21 03:39:17,"13,4",-13.8,-0.2,0.46,21.33,41.42,4.18
29640,2018-08-21 03:45:18,"13,4",-13.8,0.1,0.33,21.3,41.35,4.17
29644,2018-08-21 03:49:19,"13,4",-13.8,-0.3,0.72,21.21,41.34,4.17
29656,2018-08-21 04:01:20,"13,4",-13.7,-0.1,0.91,21.21,42.13,4.17
29680,2018-08-21 04:25:24,"13,4",-13.7,-0.2,0.78,20.34,43.46,4.17
29688,2018-08-21 04:33:26,"13,4",-13.5,-0.3,0.65,20.37,43.98,4.17
29698,2018-08-21 04:43:27,"13,4",-13.8,-0.2,1.18,20.24,45.47,4.17
29702,2018-08-21 04:47:28,"13,4",-13.6,-0.3,1.37,20.28,44.95,4.17
29708,2018-08-21 04:53:29,"13,4",-13.6,-0.5,1.24,20.37,44.7,4.16
29718,2018-08-21 05:03:30,"13,4",-13.6,-0.4,1.18,20.22,45.85,4.16
29722,2018-08-21 05:07:31,"13,4",-13.4,-0.3,1.63,20.1,46.1,4.17
29726,2018-08-21 05:11:32,"13,4",-13.8,-0.4,1.44,19.95,46.6,4.17
29728,2018-08-21 05:13:32,"13,4",-13.7,-0.5,1.11,19.9,45.49,4.17
29730,2018-08-21 05:15:32,"13,4",-13.7,-0.3,0.33,19.84,46.97,4.16
29742,2018-08-21 05:27:35,"13,4",-13.3,-0.2,1.44,19.71,47.28,4.16
29748,2018-08-21 05:33:36,"13,4",-13.7,-0.2,0.2,19.57,48.0,4.17
29752,2018-08-21 05:37:36,"13,4",-14.0,-0.5,0.91,19.56,48.28,4.16
29760,2018-08-21 05:45:38,"13,4",-13.8,-0.4,-0.13,19.18,50.3,4.16
29762,2018-08-21 05:47:38,"13,4",-13.8,-0.2,0.65,19.18,50.42,4.17
29764,2018-08-21 05:49:38,"13,4",-13.7,0.0,0.72,19.16,50.7,4.16
29766,2018-08-21 05:51:39,"13,4",-13.5,-0.4,1.44,19.19,50.87,4.16
29770,2018-08-21 05:55:39,"13,4",-13.8,-0.4,0.33,19.18,49.73,4.16
29774,2018-08-21 05:59:40,"13,4",-13.7,-0.2,0.26,19.34,50.57,4.16
29778,2018-08-21 06:03:41,"13,4",-13.6,-0.2,0.91,19.28,49.84,4.15
29792,2018-08-21 06:17:43,"13,4",-13.7,-0.5,1.89,19.16,50.2,4.16
29794,2018-08-21 06:19:44,"13,4",-13.6,-0.4,0.85,19.15,50.39,4.16
29798,2018-08-21 06:23:44,"13,4",-13.8,-0.2,1.18,19.18,50.42,4.16
29800,2018-08-21 06:25:45,"13,4",-13.6,-0.4,0.72,19.18,51.4,4.16
29818,2018-08-21 06:43:48,"13,4",-13.9,-0.2,0.26,18.89,51.11,4.15
29832,2018-08-21 06:57:50,"13,4",-13.8,-0.3,0.52,18.82,51.63,4.15
29834,2018-08-21 06:59:50,"13,4",-13.7,-0.2,1.05,18.84,51.35,4.15
29836,2018-08-21 07:01:51,"13,4",-13.7,-0.2,0.72,18.89,51.14,4.15
29854,2018-08-21 07:19:54,"13,4",-13.8,-0.2,0.26,18.68,51.33,4.15
29856,2018-08-21 07:21:54,"13,4",-13.5,0.0,-0.2,18.67,51.36,4.15
29858,2018-08-21 07:23:55,"13,4",-13.5,0.0,0.98,18.36,53.21,4.15
29864,2018-08-21 07:29:56,"13,4",-13.5,0.3,0.98,18.36,53.21,4.15
29866,2018-08-21 07:31:56,"13,4",-13.5,0.4,0.72,18.34,53.58,4.15
29882,2018-08-21 07:47:59,"13,4",-13.7,3.7,0.59,18.4,52.79,4.15
29884,2018-08-21 07:49:59,"13,4",-13.6,5.0,0.59,18.41,52.23,4.16
29886,2018-08-21 07:52:00,"13,4",-13.6,5.9,0.91,18.34,53.43,4.15
29904,2018-08-21 08:10:03,"13,4",-13.6,22.9,0.98,18.12,56.09,4.15
29910,2018-08-21 08:16:04,"13,4",13.9,29.2,2.03,18.16,56.85,4.15
29912,2018-08-21 08:18:04,"13,4",13.9,32.1,0.85,18.23,56.59,4.15
29942,2018-08-21 08:48:09,"13,4",56.1,74.6,0.46,18.89,55.47,4.18
29944,2018-08-21 08:50:09,"13,4",57.9,77.5,0.98,18.96,54.72,4.17
29946,2018-08-21 08:52:10,"13,4",60.4,80.7,0.72,18.99,55.09,4.17
29954,2018-08-21 09:00:11,"13,4",74.0,93.7,0.98,19.23,55.03,4.18
29962,2018-08-21 09:08:12,"13,4",83.8,105.8,0.98,19.47,54.27,4.19
29968,2018-08-21 09:14:13,"13,4",87.1,114.4,1.83,19.72,53.84,4.2
29974,2018-08-21 09:20:14,"13,4",73.5,123.6,0.65,19.9,53.09,4.2
29994,2018-08-21 09:40:17,"13,4",54.2,154.1,1.11,20.3,52.39,4.21
29996,2018-08-21 09:42:17,"13,4",52.4,157.9,0.13,20.34,53.12,4.21
30016,2018-08-21 10:02:20,"13,4",40.7,186.8,-0.07,21.28,51.99,4.21
30022,2018-08-21 10:08:21,"13,4",37.3,196.1,0.59,21.62,50.59,4.21
30024,2018-08-21 10:10:21,"13,4",37.0,198.8,0.0,21.71,50.22,4.21
30046,2018-08-21 10:32:24,"13,4",28.4,227.8,0.52,22.58,48.54,4.21
30050,2018-08-21 10:36:24,"13,4",27.3,233.1,0.78,22.78,48.37,4.21
30052,2018-08-21 10:38:25,"13,4",25.9,235.2,0.85,22.87,48.25,4.21
30076,2018-08-21 11:02:27,"13,4",18.6,263.6,1.7,24.34,45.4,4.21
30078,2018-08-21 11:04:28,"13,4",18.1,265.8,0.85,24.5,45.71,4.22
30080,2018-08-21 11:06:28,"13,4",18.2,268.3,1.5,24.65,45.6,4.21
30082,2018-08-21 11:08:28,"13,4",17.6,269.9,1.96,24.84,45.56,4.21
30084,2018-08-21 11:10:28,"13,4",16.9,272.4,1.5,25.06,44.85,4.21
30086,2018-08-21 11:12:29,"13,4",16.1,274.4,1.76,25.15,45.1,4.21
30088,2018-08-21 11:14:29,"13,4",15.3,276.3,1.76,25.22,45.63,4.21
30102,2018-08-21 11:28:30,"13,4",14.5,289.0,1.63,25.84,44.12,4.22
30106,2018-08-21 11:32:31,"13,4",13.5,292.6,0.85,26.02,43.4,4.21
30126,2018-08-21 11:52:33,"13,4",0.0,308.7,1.96,27.2,41.48,4.21
30140,2018-08-21 12:06:34,"13,4",-0.2,320.0,1.11,27.95,39.38,4.22
30146,2018-08-21 12:12:35,"13,4",-0.1,323.5,2.03,27.99,39.45,4.21
30148,2018-08-21 12:14:35,"13,4",-0.2,324.3,2.29,28.08,39.29,4.21
30150,2018-08-21 12:16:35,"13,4",-0.1,324.7,2.68,28.15,39.33,4.21
30156,2018-08-21 12:22:35,"13,4",-0.2,327.9,0.72,28.9,38.24,4.21
30164,2018-08-21 12:30:36,"13,4",-0.1,331.0,0.72,29.22,36.71,4.21
30166,2018-08-21 12:32:36,"13,4",-0.1,332.7,0.52,29.63,36.43,4.21
30168,2018-08-21 12:34:36,"13,4",0.0,333.1,0.46,29.84,35.47,4.21
30176,2018-08-21 12:42:37,"13,4",-0.1,338.2,0.52,30.97,32.75,4.21
30182,2018-08-21 12:48:37,"13,4",-0.3,339.6,0.46,30.88,31.74,4.22
30192,2018-08-21 12:58:38,"13,4",-0.2,342.7,0.65,31.61,29.35,4.21
30206,2018-08-21 13:12:39,"13,4",0.2,345.1,2.03,32.67,28.53,4.21
30220,2018-08-21 13:26:40,"13,4",-0.2,347.3,3.46,33.14,26.74,4.21
30228,2018-08-21 13:34:40,"13,4",-0.1,347.4,1.57,33.21,27.07,4.21
30230,2018-08-21 13:36:40,"13,4",0.0,345.7,0.39,33.33,27.52,4.21
30236,2018-08-21 13:42:41,"13,4",-0.1,346.5,1.7,33.79,26.08,4.21
30244,2018-08-21 13:50:41,"13,4",-0.4,345.2,1.5,33.88,26.02,4.21
30248,2018-08-21 13:54:41,"13,4",-0.1,340.6,1.44,34.23,26.11,4.21
30252,2018-08-21 13:58:41,"13,4",-0.2,339.8,1.76,33.86,26.23,4.21
30258,2018-08-21 14:04:42,"13,4",0.0,337.5,1.63,34.05,26.03,4.21
30260,2018-08-21 14:06:42,"13,4",0.0,339.7,1.31,34.17,26.26,4.21
30274,2018-08-21 14:20:43,"13,4",-0.3,331.7,0.85,35.86,23.55,4.21
30280,2018-08-21 14:26:43,"13,4",0.0,330.6,2.03,35.38,24.11,4.21
30282,2018-08-21 14:28:43,"13,4",-0.2,331.2,1.89,35.32,23.74,4.21
30288,2018-08-21 14:34:43,"13,4",-0.1,332.5,2.42,35.51,23.15,4.21
30290,2018-08-21 14:36:43,"13,4",0.0,332.1,3.07,35.63,22.59,4.21
30300,2018-08-21 14:46:44,"13,4",-0.1,324.9,1.63,36.79,21.65,4.21
30302,2018-08-21 14:48:44,"13,4",-0.3,323.8,1.05,36.57,21.79,4.21
30304,2018-08-21 14:50:44,"13,4",-0.2,324.4,0.91,36.55,22.39,4.21
30310,2018-08-21 14:56:44,"13,4",-0.3,325.1,3.33,37.31,21.41,4.21
30324,2018-08-21 15:10:44,"13,4",-0.2,314.7,2.87,36.56,21.75,4.22
30336,2018-08-21 15:22:45,"13,4",-0.2,303.4,3.79,36.69,20.58,4.21
30340,2018-08-21 15:26:45,"13,4",-0.3,301.4,0.59,37.16,20.53,4.21
30346,2018-08-21 15:32:45,"13,4",-0.1,174.0,1.63,37.19,19.92,4.21
30350,2018-08-21 15:36:45,"13,4",-0.2,295.9,0.72,37.68,21.1,4.22
30356,2018-08-21 15:42:46,"13,4",-0.1,295.8,2.35,37.94,19.82,4.21
30362,2018-08-21 15:48:46,"13,4",23.8,45.2,1.31,38.21,18.6,4.22
30366,2018-08-21 15:52:46,"13,4",0.0,257.3,3.0,38.31,18.38,4.22
30382,2018-08-21 16:08:46,"13,4",24.2,46.0,1.44,38.95,16.95,4.22
30386,2018-08-21 16:12:46,"13,4",-0.2,46.4,1.57,38.1,18.29,4.22
30396,2018-08-21 16:22:47,"13,4",22.0,43.7,2.68,38.38,17.46,4.23
30400,2018-08-21 16:26:47,"13,4",-0.2,44.8,2.74,38.74,16.32,4.21
30444,2018-08-21 17:10:48,"13,4",-0.2,42.9,2.61,38.35,17.23,4.21
30460,2018-08-21 17:26:49,"13,4",-0.3,43.7,0.46,38.04,16.82,4.22
30464,2018-08-21 17:30:49,"13,4",0.2,56.1,1.89,37.85,17.2,4.22
30466,2018-08-21 17:32:49,"13,4",-0.2,53.5,2.68,37.64,17.8,4.23
30474,2018-08-21 17:40:49,"13,4",0.0,66.5,0.13,37.37,17.71,4.22
30480,2018-08-21 17:46:49,"13,4",0.0,60.9,1.96,38.2,17.37,4.23
30482,2018-08-21 17:48:49,"13,4",-0.1,67.6,4.38,38.44,16.84,4.22
30500,2018-08-21 18:06:50,"13,4",0.0,79.6,3.0,38.19,16.68,4.22
30508,2018-08-21 18:14:50,"13,4",-0.1,90.9,0.39,38.49,16.34,4.21
30510,2018-08-21 18:16:50,"13,4",0.0,93.2,1.89,38.51,16.34,4.22
30526,2018-08-21 18:32:51,"13,4",-0.2,68.9,3.66,37.15,17.78,4.21
30532,2018-08-21 18:38:51,"13,4",-0.3,61.1,2.22,37.1,17.74,4.22
30540,2018-08-21 18:46:51,"13,4",-0.1,52.0,1.63,37.47,17.56,4.21
30542,2018-08-21 18:48:51,"13,4",0.1,49.1,2.48,37.6,17.65,4.21
30544,2018-08-21 18:50:51,"13,4",11.8,46.2,3.53,37.61,17.19,4.23
30550,2018-08-21 18:56:51,"13,4",12.8,39.5,1.24,37.05,16.77,4.23
30554,2018-08-21 19:00:51,"13,4",16.3,35.5,1.44,36.8,16.91,4.23
30558,2018-08-21 19:04:52,"13,4",15.3,32.2,1.31,36.9,17.23,4.23
30560,2018-08-21 19:06:52,"13,4",15.2,30.8,3.2,36.86,16.8,4.23
30564,2018-08-21 19:10:52,"13,4",14.8,27.8,2.03,36.69,17.52,4.22
30570,2018-08-21 19:16:52,"13,4",15.9,24.2,0.91,36.81,17.72,4.23
30572,2018-08-21 19:18:52,"13,4",16.1,23.1,3.98,36.75,17.91,4.23
30578,2018-08-21 19:24:52,"13,4",-13.6,20.2,2.81,36.22,18.49,4.23
30584,2018-08-21 19:30:52,"13,4",14.8,19.4,2.87,36.6,16.9,4.22
30586,2018-08-21 19:32:52,"13,4",16.1,19.3,2.48,36.47,17.59,4.21
30588,2018-08-21 19:34:53,"13,4",-13.7,18.8,2.94,36.32,17.89,4.22
30592,2018-08-21 19:38:53,"13,4",14.9,18.2,1.76,36.08,17.64,4.22
30594,2018-08-21 19:40:53,"13,4",15.5,17.9,2.09,35.9,17.64,4.22
30600,2018-08-21 19:46:53,"13,4",-13.7,16.6,1.89,35.77,17.55,4.22
30608,2018-08-21 19:54:53,"13,4",15.6,15.5,2.29,35.91,17.17,4.21
30610,2018-08-21 19:56:54,"13,4",-13.7,15.4,1.63,35.71,17.43,4.22
30634,2018-08-21 20:20:55,"13,4",-13.5,10.8,1.63,34.76,18.26,4.22
30642,2018-08-21 20:28:55,"13,4",15.3,8.2,2.09,34.64,18.41,4.21
30648,2018-08-21 20:34:55,"13,4",-13.7,6.4,1.63,34.14,19.14,4.22
30654,2018-08-21 20:40:56,"13,4",-14.0,5.2,2.29,33.81,19.73,4.22
30664,2018-08-21 20:50:56,"13,4",-13.7,2.9,1.44,33.26,20.6,4.23
30672,2018-08-21 20:58:57,"13,4",-13.8,1.3,2.29,32.79,21.33,4.22
30674,2018-08-21 21:00:57,"13,4",-13.7,1.3,0.2,32.64,21.47,4.21
30692,2018-08-21 21:18:58,"13,4",-13.8,-0.4,1.05,32.34,22.12,4.21
30698,2018-08-21 21:24:59,"13,4",-14.1,-0.4,1.31,32.12,22.48,4.21
30700,2018-08-21 21:26:59,"13,4",-14.0,-0.1,1.31,32.06,22.66,4.21
30712,2018-08-21 21:39:00,"13,4",-13.8,0.0,0.59,31.36,23.55,4.2
30716,2018-08-21 21:43:00,"13,4",-13.7,-0.4,0.13,31.27,23.43,4.21
30722,2018-08-21 21:49:01,"13,4",-13.9,0.0,0.39,31.13,23.5,4.2
30726,2018-08-21 21:53:01,"13,4",-13.7,-0.4,0.72,31.18,23.68,4.21
30728,2018-08-21 21:55:02,"13,4",-13.7,-0.3,0.91,31.11,23.53,4.21
30734,2018-08-21 22:01:02,"13,4",-14.0,-0.2,0.0,30.72,24.32,4.2
30744,2018-08-21 22:11:03,"13,4",-13.5,-0.2,0.65,30.57,24.05,4.2
30746,2018-08-21 22:13:03,"13,4",-13.9,-0.4,0.98,30.51,23.79,4.19
30752,2018-08-21 22:19:04,"13,4",-13.8,-0.4,1.05,30.22,24.14,4.2
30766,2018-08-21 22:33:05,"13,4",-13.7,-0.5,0.85,29.9,24.41,4.2
30792,2018-08-21 22:59:07,"13,4",-13.6,-0.4,0.78,29.18,26.04,4.21
30796,2018-08-21 23:03:08,"13,4",-13.7,-0.1,1.31,29.07,25.96,4.2
30806,2018-08-21 23:13:09,"13,4",-14.1,-0.3,0.59,28.85,26.24,4.19
30812,2018-08-21 23:19:10,"13,4",-13.7,-0.4,0.72,28.58,26.73,4.2
30814,2018-08-21 23:21:10,"13,4",-13.7,-0.3,0.91,28.48,26.72,4.2
30830,2018-08-21 23:37:11,"13,4",-13.6,-0.3,0.52,28.07,26.76,4.19
30836,2018-08-21 23:43:12,"13,4",-14.0,-0.2,0.72,27.67,27.68,4.2
30840,2018-08-21 23:47:13,"13,4",-13.8,-0.1,0.85,27.5,27.55,4.19
30842,2018-08-21 23:49:13,"13,4",-13.4,-0.1,1.11,27.34,28.01,4.19
30860,2018-08-22 00:07:15,"13,4",-13.7,-0.2,1.7,26.55,28.45,4.19
30864,2018-08-22 00:11:15,"13,4",-13.9,-0.4,1.24,26.6,28.46,4.19
30866,2018-08-22 00:13:15,"13,4",-13.7,-0.3,0.91,26.59,28.74,4.19
30870,2018-08-22 00:17:16,"13,4",-13.6,-0.2,0.85,26.5,28.59,4.19
30876,2018-08-22 00:23:17,"13,4",-13.7,-0.1,1.18,26.42,29.09,4.19
30878,2018-08-22 00:25:17,"13,4",-13.5,-0.1,1.5,26.42,29.19,4.19
30900,2018-08-22 00:47:20,"13,4",-13.9,-0.3,1.24,25.78,30.6,4.19
30908,2018-08-22 00:55:21,"13,4",-13.6,-0.3,0.91,25.48,31.0,4.19
30914,2018-08-22 01:01:21,"13,4",-13.7,0.1,0.85,25.5,30.61,4.19
30916,2018-08-22 01:03:22,"13,4",-13.7,-0.3,1.11,25.52,30.37,4.19
30918,2018-08-22 01:05:22,"13,4",-13.8,-0.3,0.52,25.52,30.44,4.18
30922,2018-08-22 01:09:22,"13,4",-13.7,-0.2,1.11,25.56,30.02,4.18
30924,2018-08-22 01:11:23,"13,4",-13.5,-0.3,0.91,25.52,30.79,4.18
30932,2018-08-22 01:19:24,"13,4",-13.2,0.0,1.5,25.33,31.41,4.18
30938,2018-08-22 01:25:24,"13,4",-13.7,-0.3,0.72,24.87,32.08,4.19
30940,2018-08-22 01:27:25,"13,4",-13.8,-0.2,0.91,24.65,32.59,4.19
30946,2018-08-22 01:33:25,"13,4",-13.9,-0.2,0.98,24.24,33.28,4.19
30948,2018-08-22 01:35:26,"13,4",-13.9,-0.2,0.33,24.2,33.21,4.19
30950,2018-08-22 01:37:26,"13,4",-13.8,-0.2,0.39,24.18,33.28,4.18
30956,2018-08-22 01:43:27,"13,4",-13.7,-0.4,-0.46,23.91,34.27,4.19
30960,2018-08-22 01:47:27,"13,4",-13.8,-0.3,0.65,23.82,35.4,4.19
30962,2018-08-22 01:49:27,"13,4",-13.8,-0.4,1.76,23.85,35.68,4.18
30984,2018-08-22 02:11:30,"13,4",-13.4,-0.3,0.26,23.24,37.2,4.18
30990,2018-08-22 02:17:31,"13,4",-13.9,0.0,0.26,23.17,37.8,4.18
30998,2018-08-22 02:25:32,"13,4",-13.7,-0.4,0.59,23.0,37.65,4.18
31004,2018-08-22 02:31:33,"13,4",-13.3,-0.3,0.39,22.94,37.78,4.17
31006,2018-08-22 02:33:33,"13,4",-13.7,-0.5,0.59,22.91,37.78,4.18
31022,2018-08-22 02:49:36,"13,4",-13.8,-0.3,0.65,22.96,37.92,4.17
31028,2018-08-22 02:55:36,"13,4",-13.8,-0.3,1.18,22.54,38.83,4.17
31030,2018-08-22 02:57:37,"13,4",-13.6,-0.4,0.65,22.29,39.58,4.18
31032,2018-08-22 02:59:37,"13,4",-13.7,-0.3,0.39,22.15,39.66,4.17
31034,2018-08-22 03:01:37,"13,4",-13.9,0.0,0.65,22.14,39.59,4.17
31040,2018-08-22 03:07:38,"13,4",-13.5,-0.4,0.72,22.24,39.37,4.18
31042,2018-08-22 03:09:38,"13,4",-13.8,-0.3,-0.13,22.26,39.67,4.18
31050,2018-08-22 03:17:40,"13,4",-13.5,-0.5,0.98,22.04,39.92,4.17
31052,2018-08-22 03:19:40,"13,4",-13.7,-0.3,0.39,22.1,40.73,4.17
31058,2018-08-22 03:25:41,"13,4",-13.6,-0.3,1.05,22.08,41.06,4.17
31066,2018-08-22 03:33:42,"13,4",-13.5,-0.5,0.52,21.6,41.68,4.17
31068,2018-08-22 03:35:42,"13,4",-13.6,-0.3,0.98,21.64,42.25,4.17
31078,2018-08-22 03:45:44,"13,4",-13.5,-0.6,0.98,21.04,41.38,4.17
31080,2018-08-22 03:47:44,"13,4",-13.7,-0.2,0.85,20.71,42.44,4.17
31088,2018-08-22 03:55:45,"13,4",-13.8,-0.2,0.98,19.95,44.26,4.17
31090,2018-08-22 03:57:45,"13,4",-13.7,-0.3,0.0,20.15,43.57,4.18
31098,2018-08-22 04:05:46,"13,4",-13.7,-0.2,1.83,20.54,43.35,4.17
31110,2018-08-22 04:17:48,"13,4",-13.9,-0.4,0.65,20.48,42.35,4.16
31118,2018-08-22 04:25:49,"13,4",-13.7,-0.3,1.11,20.63,42.24,4.17
31124,2018-08-22 04:31:50,"13,4",-13.6,-0.1,1.31,20.55,42.39,4.17
31126,2018-08-22 04:33:51,"13,4",-13.9,-0.3,0.65,20.57,42.39,4.17
