,Date_time,Node ,Battery Current,PV sc Current,Wind Speed,Temperature,Humidity,Battery Voltage
26806,2018-08-19 04:26:13,"13,3",-13.6,-0.3,4.18,20.24,81.67,4.17
26808,2018-08-19 04:28:14,"13,3",-13.7,-0.2,2.81,20.18,81.96,4.17
26810,2018-08-19 04:30:14,"13,3",-13.7,-0.3,2.16,20.21,81.94,4.17
26824,2018-08-19 04:44:16,"13,3",-13.5,-0.2,3.07,19.92,83.17,4.17
26828,2018-08-19 04:48:17,"13,3",-13.4,-0.3,3.0,19.91,83.09,4.17
26832,2018-08-19 04:52:17,"13,3",-13.8,0.0,2.16,19.92,83.05,4.16
26838,2018-08-19 04:58:18,"13,3",-13.5,-0.3,2.29,19.9,83.11,4.17
26842,2018-08-19 05:02:19,"13,3",-13.6,-0.4,1.57,19.82,83.42,4.17
26844,2018-08-19 05:04:19,"13,3",-13.7,-0.4,1.37,19.8,83.44,4.17
26856,2018-08-19 05:16:21,"13,3",-13.5,-0.4,4.96,19.72,83.68,4.16
26864,2018-08-19 05:24:22,"13,3",-13.7,-0.1,2.22,19.61,84.25,4.17
26868,2018-08-19 05:28:23,"13,3",-13.6,-0.1,1.96,19.62,83.93,4.16
26886,2018-08-19 05:46:26,"13,3",-13.7,-0.6,2.03,19.56,84.38,4.16
26896,2018-08-19 05:56:28,"13,3",-13.9,-0.3,1.24,19.5,84.27,4.17
26898,2018-08-19 05:58:28,"13,3",-13.9,-0.4,2.35,19.5,84.37,4.16
26904,2018-08-19 06:04:29,"13,3",-13.6,-0.7,1.83,19.43,84.6,4.16
26914,2018-08-19 06:14:30,"13,3",-13.5,-0.6,2.61,19.36,84.96,4.16
26922,2018-08-19 06:22:32,"13,3",-13.6,-0.5,2.35,19.33,84.9,4.17
26936,2018-08-19 06:36:34,"13,3",-13.6,-0.3,2.09,19.22,85.29,4.15
26958,2018-08-19 06:58:38,"13,3",-13.8,-0.4,2.61,19.07,85.6,4.15
26968,2018-08-19 07:08:39,"13,3",-13.7,-0.3,0.59,19.08,85.48,4.15
26970,2018-08-19 07:10:39,"13,3",-13.7,-0.7,1.76,19.09,85.51,4.15
26974,2018-08-19 07:14:40,"13,3",-14.0,-0.1,0.52,19.08,85.26,4.15
26984,2018-08-19 07:24:42,"13,3",-13.6,0.0,1.24,19.03,85.55,4.16
27026,2018-08-19 08:06:49,"13,3",-13.7,16.6,1.57,19.03,85.35,4.16
27058,2018-08-19 08:38:54,"13,3",32.3,52.2,2.03,19.45,83.81,4.17
27060,2018-08-19 08:40:54,"13,3",35.1,54.6,1.44,19.49,83.67,4.17
27066,2018-08-19 08:46:55,"13,3",44.3,64.0,1.83,19.61,83.07,4.17
27070,2018-08-19 08:50:56,"13,3",51.1,69.9,1.83,19.7,82.92,4.18
27094,2018-08-19 09:14:59,"13,3",86.0,107.3,2.61,20.28,80.81,4.19
27100,2018-08-19 09:21:00,"13,3",76.0,115.4,3.33,20.5,80.08,4.2
27114,2018-08-19 09:35:02,"13,3",58.1,135.5,4.38,20.83,78.54,4.2
27154,2018-08-19 10:15:08,"13,3",34.0,193.5,3.27,22.21,73.45,4.21
27158,2018-08-19 10:19:08,"13,3",31.8,199.6,3.72,22.33,73.19,4.21
27162,2018-08-19 10:23:09,"13,3",29.7,203.9,3.46,22.53,72.48,4.21
27166,2018-08-19 10:27:09,"13,3",29.7,210.2,3.4,22.7,71.88,4.21
27170,2018-08-19 10:31:10,"13,3",27.5,215.7,4.83,22.94,70.67,4.21
27178,2018-08-19 10:39:11,"13,3",23.3,224.2,2.03,23.36,69.24,4.21
27190,2018-08-19 10:51:13,"13,3",21.9,239.9,3.0,23.81,67.26,4.21
27210,2018-08-19 11:11:15,"13,3",17.2,262.4,3.59,24.84,63.62,4.21
27226,2018-08-19 11:27:17,"13,3",14.3,278.4,1.05,25.61,61.08,4.21
27234,2018-08-19 11:35:18,"13,3",14.0,286.4,1.31,26.07,59.45,4.21
27236,2018-08-19 11:37:18,"13,3",13.8,288.5,1.89,26.23,59.19,4.21
27244,2018-08-19 11:45:19,"13,3",-0.2,295.8,2.61,26.74,57.54,4.21
27262,2018-08-19 12:03:21,"13,3",-0.3,307.5,2.09,27.6,54.98,4.21
27274,2018-08-19 12:15:22,"13,3",-0.2,315.5,1.63,28.24,53.03,4.21
27276,2018-08-19 12:17:22,"13,3",-0.2,316.6,4.38,28.44,52.42,4.21
27282,2018-08-19 12:23:23,"13,3",0.1,319.6,2.22,28.8,51.4,4.21
27294,2018-08-19 12:35:24,"13,3",0.0,326.9,1.57,29.34,49.78,4.22
27296,2018-08-19 12:37:24,"13,3",0.1,328.1,3.07,29.42,49.14,4.21
27302,2018-08-19 12:43:24,"13,3",-0.2,328.2,3.27,29.64,48.57,4.21
27310,2018-08-19 12:51:25,"13,3",-0.1,332.5,2.03,30.07,46.54,4.22
27324,2018-08-19 13:05:26,"13,3",0.0,335.8,2.22,31.15,43.74,4.21
27332,2018-08-19 13:13:27,"13,3",-0.2,338.2,1.63,31.26,43.42,4.22
27334,2018-08-19 13:15:27,"13,3",0.0,336.5,3.07,31.35,43.09,4.21
27338,2018-08-19 13:19:27,"13,3",0.0,337.2,1.63,31.75,42.11,4.21
27352,2018-08-19 13:33:28,"13,3",-0.1,340.3,1.57,32.16,40.16,4.22
27368,2018-08-19 13:49:29,"13,3",0.1,339.4,3.98,33.03,38.65,4.21
27370,2018-08-19 13:51:29,"13,3",-0.1,340.3,1.37,33.02,37.6,4.21
27414,2018-08-19 14:35:32,"13,3",0.1,324.4,4.12,35.26,33.48,4.21
27426,2018-08-19 14:47:33,"13,3",-0.4,318.5,2.61,35.28,31.61,4.21
27436,2018-08-19 14:57:33,"13,3",-0.2,313.7,2.35,35.26,32.54,4.21
27442,2018-08-19 15:03:33,"13,3",-0.3,305.4,1.63,36.12,30.7,4.21
27446,2018-08-19 15:07:34,"13,3",0.1,306.8,1.89,36.63,30.12,4.22
27472,2018-08-19 15:33:35,"13,3",-0.2,287.0,2.61,36.78,28.74,4.22
27480,2018-08-19 15:41:35,"13,3",0.0,283.4,3.27,37.5,27.02,4.21
27488,2018-08-19 15:49:35,"13,3",-0.1,266.3,1.96,37.14,27.14,4.22
27506,2018-08-19 16:07:36,"13,3",0.0,55.1,1.24,37.54,26.5,4.23
27516,2018-08-19 16:17:37,"13,3",-0.2,53.6,2.09,37.05,26.76,4.21
27526,2018-08-19 16:27:37,"13,3",14.1,49.6,2.09,37.59,25.68,4.22
27532,2018-08-19 16:33:37,"13,3",-0.1,49.1,3.07,38.05,24.97,4.23
27546,2018-08-19 16:47:38,"13,3",13.6,50.1,2.61,37.31,25.89,4.22
27570,2018-08-19 17:11:39,"13,3",-0.1,50.1,3.66,37.04,25.57,4.22
27578,2018-08-19 17:19:39,"13,3",-0.2,42.8,2.68,37.42,25.45,4.22
27584,2018-08-19 17:25:40,"13,3",-0.4,48.2,2.74,37.82,24.01,4.22
27590,2018-08-19 17:31:40,"13,3",-0.3,55.0,3.33,37.79,24.05,4.22
27600,2018-08-19 17:41:40,"13,3",-0.3,52.9,2.09,37.52,24.48,4.21
27634,2018-08-19 18:15:42,"13,3",-0.2,89.4,1.05,37.15,24.98,4.21
27636,2018-08-19 18:17:42,"13,3",-0.3,85.6,1.24,37.11,24.98,4.21
27654,2018-08-19 18:35:43,"13,3",0.1,62.1,2.42,36.42,26.31,4.23
27656,2018-08-19 18:37:43,"13,3",0.0,60.2,2.48,36.45,26.27,4.22
27674,2018-08-19 18:55:43,"13,3",14.8,30.4,2.48,35.69,26.81,4.22
27682,2018-08-19 19:03:44,"13,3",-0.1,38.8,2.61,35.65,26.96,4.23
27690,2018-08-19 19:11:44,"13,3",14.8,30.1,2.16,35.3,27.22,4.23
27692,2018-08-19 19:13:44,"13,3",14.9,29.0,3.79,35.23,27.44,4.23
27712,2018-08-19 19:33:45,"13,3",15.0,20.1,3.07,34.58,27.91,4.22
27722,2018-08-19 19:43:46,"13,3",15.7,19.0,3.4,34.07,29.11,4.22
27734,2018-08-19 19:55:47,"13,3",-13.5,16.3,1.31,33.36,30.25,4.23
27766,2018-08-19 20:27:49,"13,3",15.0,9.5,3.79,32.16,31.56,4.21
27792,2018-08-19 20:53:51,"13,3",14.8,3.3,3.2,31.07,33.18,4.21
27800,2018-08-19 21:01:51,"13,3",-13.7,1.9,2.87,30.76,33.72,4.21
27802,2018-08-19 21:03:52,"13,3",-14.0,1.3,3.27,30.66,33.72,4.21
27814,2018-08-19 21:15:53,"13,3",-13.8,0.3,2.16,30.26,34.32,4.21
27830,2018-08-19 21:31:54,"13,3",-13.9,-0.2,3.14,29.73,35.75,4.21
27842,2018-08-19 21:43:55,"13,3",-13.9,-0.5,2.48,29.36,36.79,4.19
27858,2018-08-19 21:59:57,"13,3",-13.7,-0.1,1.7,28.98,37.56,4.21
27862,2018-08-19 22:03:57,"13,3",-13.5,-0.1,-0.07,28.9,38.0,4.2
27874,2018-08-19 22:15:59,"13,3",-13.5,-0.2,1.89,28.59,38.76,4.2
27878,2018-08-19 22:19:59,"13,3",-13.7,-0.4,2.81,28.46,39.06,4.2
27890,2018-08-19 22:32:00,"13,3",-13.5,-0.6,2.09,28.16,39.82,4.19
27898,2018-08-19 22:40:01,"13,3",-13.8,-0.2,2.87,28.0,40.35,4.2
27916,2018-08-19 22:58:03,"13,3",-13.7,-0.2,2.03,27.55,41.59,4.2
27922,2018-08-19 23:04:04,"13,3",-13.9,-0.5,2.61,27.44,41.85,4.2
27934,2018-08-19 23:16:05,"13,3",-13.6,-0.3,0.98,27.18,42.36,4.2
27938,2018-08-19 23:20:06,"13,3",-13.7,-0.3,1.05,27.08,42.69,4.2
27944,2018-08-19 23:26:07,"13,3",-13.9,-0.3,2.03,27.0,42.81,4.19
27970,2018-08-19 23:52:10,"13,3",-13.7,-0.4,2.42,26.45,44.39,4.2
27978,2018-08-20 00:00:11,"13,3",-14.0,-0.1,2.09,26.32,44.67,4.19
27980,2018-08-20 00:02:11,"13,3",-13.7,-0.3,0.85,26.24,44.83,4.2
27990,2018-08-20 00:12:12,"13,3",-13.6,-0.3,2.29,25.95,45.69,4.19
27992,2018-08-20 00:14:12,"13,3",-13.9,0.0,1.44,25.86,45.84,4.19
27998,2018-08-20 00:20:13,"13,3",-13.7,-0.2,1.44,25.7,46.32,4.19
28024,2018-08-20 00:46:17,"13,3",-13.7,0.0,1.11,25.17,47.66,4.19
28030,2018-08-20 00:52:17,"13,3",-13.6,-0.4,1.05,25.1,47.78,4.19
28034,2018-08-20 00:56:18,"13,3",-13.8,-0.4,1.37,25.08,47.94,4.19
28042,2018-08-20 01:04:19,"13,3",-13.5,-0.3,0.52,25.05,47.97,4.19
28048,2018-08-20 01:10:20,"13,3",-13.7,-0.3,0.98,25.01,48.13,4.19
28052,2018-08-20 01:14:20,"13,3",-13.5,-0.3,1.37,24.77,48.88,4.19
28054,2018-08-20 01:16:21,"13,3",-13.7,-0.2,0.52,24.62,49.12,4.18
28056,2018-08-20 01:18:21,"13,3",-13.9,-0.5,1.37,24.48,49.58,4.19
28062,2018-08-20 01:24:22,"13,3",-13.7,-0.4,0.91,24.22,50.38,4.18
28064,2018-08-20 01:26:22,"13,3",-13.5,-0.2,2.61,24.22,50.58,4.19
28078,2018-08-20 01:40:24,"13,3",-13.8,0.0,0.52,23.75,52.39,4.19
28092,2018-08-20 01:54:26,"13,3",-13.5,-0.5,2.29,23.48,53.86,4.18
28094,2018-08-20 01:56:26,"13,3",-13.7,-0.4,0.33,23.45,53.98,4.18
28100,2018-08-20 02:02:27,"13,3",-13.8,0.0,1.05,23.34,54.69,4.18
28104,2018-08-20 02:06:28,"13,3",-13.7,-0.3,2.22,23.3,54.87,4.18
28108,2018-08-20 02:10:28,"13,3",-13.8,-0.1,1.5,23.36,54.72,4.19
28110,2018-08-20 02:12:29,"13,3",-13.6,-0.3,0.46,23.4,54.39,4.18
28114,2018-08-20 02:16:29,"13,3",-13.5,-0.2,1.7,23.48,53.99,4.19
28118,2018-08-20 02:20:30,"13,3",-13.7,-0.3,1.05,23.52,53.93,4.19
28122,2018-08-20 02:24:30,"13,3",-13.6,-0.4,0.59,23.45,54.61,4.18
28138,2018-08-20 02:40:33,"13,3",-13.5,-0.5,0.46,23.28,54.4,4.19
28148,2018-08-20 02:50:34,"13,3",-13.7,-0.2,0.72,22.79,56.25,4.17
28158,2018-08-20 03:00:36,"13,3",-13.6,-0.3,1.05,22.42,57.85,4.18
28190,2018-08-20 03:32:40,"13,3",-13.8,-0.2,3.53,21.82,61.56,4.17
28196,2018-08-20 03:38:41,"13,3",-13.7,0.0,2.55,21.72,61.87,4.17
28198,2018-08-20 03:40:42,"13,3",-13.5,-0.2,3.66,21.7,62.08,4.17
28204,2018-08-20 03:46:42,"13,3",-13.6,-0.3,2.48,21.68,62.22,4.17
28206,2018-08-20 03:48:43,"13,3",-13.6,-0.1,3.07,21.65,62.3,4.17
28208,2018-08-20 03:50:43,"13,3",-13.6,-0.1,1.05,21.6,62.53,4.18
28216,2018-08-20 03:58:44,"13,3",-13.9,-0.2,1.31,21.41,63.53,4.17
28218,2018-08-20 04:00:44,"13,3",-13.3,-0.6,2.42,21.36,63.84,4.17
28222,2018-08-20 04:04:45,"13,3",-13.8,-0.4,3.07,21.29,64.33,4.17
28226,2018-08-20 04:08:46,"13,3",-13.6,-0.3,1.76,21.26,64.47,4.17
28232,2018-08-20 04:14:47,"13,3",-13.7,-0.3,1.83,21.23,64.61,4.17
28242,2018-08-20 04:24:48,"13,3",-13.8,-0.2,1.18,21.09,65.17,4.17
28244,2018-08-20 04:26:48,"13,3",-13.9,-0.2,1.63,21.07,65.45,4.15
28248,2018-08-20 04:30:49,"13,3",-13.8,-0.5,1.63,20.98,65.7,4.17
28262,2018-08-20 04:44:51,"13,3",-13.7,-0.2,1.76,20.88,66.63,4.17
28266,2018-08-20 04:48:52,"13,3",-13.6,0.0,1.89,20.8,66.88,4.17
28268,2018-08-20 04:50:52,"13,3",-13.7,-0.4,2.22,20.8,66.99,4.17
28276,2018-08-20 04:58:53,"13,3",-13.7,-0.2,0.59,20.74,67.38,4.17
28284,2018-08-20 05:06:55,"13,3",-13.4,-0.4,1.63,20.63,68.1,4.16
28294,2018-08-20 05:16:56,"13,3",-13.7,-0.3,2.48,20.43,69.11,4.16
28300,2018-08-20 05:22:57,"13,3",-13.4,-0.2,0.52,20.39,69.27,4.17
28302,2018-08-20 05:24:57,"13,3",-13.8,-0.2,1.05,20.37,69.44,4.16
28316,2018-08-20 05:39:00,"13,3",-13.5,0.1,1.37,20.08,70.97,4.17
28324,2018-08-20 05:47:01,"13,3",-13.4,-0.3,2.16,19.98,71.45,4.17
28326,2018-08-20 05:49:01,"13,3",-13.6,-0.2,1.7,19.98,71.72,4.16
28334,2018-08-20 05:57:03,"13,3",-13.9,-0.2,1.31,19.92,72.1,4.15
28342,2018-08-20 06:05:04,"13,3",-13.8,-0.2,1.31,19.76,72.57,4.15
28344,2018-08-20 06:07:04,"13,3",-13.6,-0.2,2.55,19.75,72.73,4.16
28346,2018-08-20 06:09:05,"13,3",-13.8,-0.1,2.35,19.75,72.91,4.16
28350,2018-08-20 06:13:05,"13,3",-13.6,0.0,1.76,19.64,73.33,4.16
28354,2018-08-20 06:17:06,"13,3",-13.7,-0.3,1.05,19.58,73.59,4.16
28360,2018-08-20 06:23:07,"13,3",-13.7,-0.3,2.22,19.52,73.85,4.15
28376,2018-08-20 06:39:10,"13,3",-13.7,-0.3,1.63,19.37,74.52,4.16
28388,2018-08-20 06:51:11,"13,3",-13.6,-0.6,1.96,19.33,74.51,4.15
28392,2018-08-20 06:55:12,"13,3",-13.5,-0.4,1.31,19.22,75.19,4.16
28396,2018-08-20 06:59:13,"13,3",-14.0,-0.2,2.87,19.12,75.7,4.16
28398,2018-08-20 07:01:13,"13,3",-13.7,-0.4,1.83,19.08,75.8,4.16
28404,2018-08-20 07:07:14,"13,3",-13.7,-0.3,0.91,19.04,75.9,4.16
28408,2018-08-20 07:11:15,"13,3",-13.6,-0.2,1.24,19.02,75.79,4.15
28412,2018-08-20 07:15:15,"13,3",-13.9,-0.3,0.72,19.04,75.71,4.15
28416,2018-08-20 07:19:16,"13,3",-13.7,-0.2,1.05,19.02,75.53,4.15
28422,2018-08-20 07:25:17,"13,3",-13.6,0.1,0.33,19.1,75.3,4.15
28436,2018-08-20 07:39:20,"13,3",-13.6,1.9,1.18,18.96,76.09,4.15
28438,2018-08-20 07:41:20,"13,3",-13.7,2.4,1.89,18.92,76.4,4.15
28444,2018-08-20 07:47:21,"13,3",-13.7,5.7,1.63,18.82,76.83,4.16
28448,2018-08-20 07:51:22,"13,3",-13.8,8.5,1.31,18.87,76.61,4.15
28470,2018-08-20 08:13:25,"13,3",14.1,30.9,1.37,19.02,77.03,4.15
28472,2018-08-20 08:15:26,"13,3",14.4,33.9,1.37,19.05,76.94,4.15
28474,2018-08-20 08:17:26,"13,3",16.7,36.0,1.89,19.08,76.75,4.16
28480,2018-08-20 08:23:27,"13,3",24.1,43.5,1.11,19.09,76.94,4.16
28486,2018-08-20 08:29:28,"13,3",31.6,50.9,1.5,19.16,76.88,4.17
28496,2018-08-20 08:39:30,"13,3",45.5,64.8,0.98,19.26,77.0,4.17
28510,2018-08-20 08:53:32,"13,3",65.9,85.5,2.35,19.49,76.47,4.18
28520,2018-08-20 09:03:34,"13,3",81.4,101.5,2.16,19.76,75.35,4.19
28522,2018-08-20 09:05:34,"13,3",85.4,104.7,2.48,19.85,75.07,4.19
28524,2018-08-20 09:07:35,"13,3",87.7,107.5,1.57,19.88,75.06,4.19
28528,2018-08-20 09:11:35,"13,3",83.7,113.3,2.94,20.03,74.33,4.2
28530,2018-08-20 09:13:35,"13,3",77.9,116.6,2.16,20.1,74.07,4.2
28552,2018-08-20 09:35:39,"13,3",53.2,151.0,2.35,20.87,70.87,4.2
28556,2018-08-20 09:39:39,"13,3",50.3,156.6,2.55,21.06,70.06,4.21
28564,2018-08-20 09:47:41,"13,3",44.7,169.0,2.74,21.36,68.71,4.2
28568,2018-08-20 09:51:41,"13,3",43.3,174.8,2.09,21.53,68.12,4.2
28570,2018-08-20 09:53:41,"13,3",43.0,178.3,1.76,21.58,68.13,4.21
28576,2018-08-20 09:59:42,"13,3",39.3,186.9,2.81,21.89,66.43,4.21
28582,2018-08-20 10:05:43,"13,3",36.0,196.4,2.16,22.18,65.79,4.21
28590,2018-08-20 10:13:44,"13,3",32.4,208.2,2.29,22.56,63.69,4.2
28598,2018-08-20 10:21:45,"13,3",29.4,218.3,1.63,22.99,61.87,4.2
28604,2018-08-20 10:27:46,"13,3",27.5,226.3,3.07,23.24,61.13,4.21
28606,2018-08-20 10:29:46,"13,3",27.3,228.8,2.55,23.36,60.79,4.21
28626,2018-08-20 10:49:49,"13,3",20.5,252.8,2.87,24.41,56.49,4.21
28632,2018-08-20 10:55:50,"13,3",19.9,260.8,1.96,24.8,54.83,4.21
28640,2018-08-20 11:03:51,"13,3",17.3,269.3,2.68,25.4,52.84,4.21
28644,2018-08-20 11:07:51,"13,3",16.8,274.8,2.09,25.6,52.32,4.21
28660,2018-08-20 11:23:53,"13,3",14.7,290.4,2.29,26.58,49.62,4.21
28662,2018-08-20 11:25:53,"13,3",14.5,291.7,1.76,26.66,49.38,4.21
28668,2018-08-20 11:31:54,"13,3",13.1,297.8,2.29,27.05,48.38,4.21
28670,2018-08-20 11:33:54,"13,3",13.9,299.2,0.13,27.12,48.03,4.21
28672,2018-08-20 11:35:55,"13,3",14.6,301.1,1.11,27.1,48.19,4.21
28680,2018-08-20 11:43:55,"13,3",12.8,308.6,2.09,27.62,47.14,4.21
28686,2018-08-20 11:49:56,"13,3",12.8,313.4,1.31,27.94,46.22,4.21
28692,2018-08-20 11:55:56,"13,3",0.1,317.4,1.5,28.36,44.61,4.22
28698,2018-08-20 12:01:57,"13,3",-0.2,321.0,1.7,28.84,43.62,4.21
28700,2018-08-20 12:03:57,"13,3",-0.2,322.9,2.68,28.99,43.0,4.21
28710,2018-08-20 12:13:58,"13,3",0.0,328.4,1.57,29.43,40.46,4.21
28714,2018-08-20 12:17:58,"13,3",0.0,331.6,2.16,29.91,38.06,4.22
28730,2018-08-20 12:34:00,"13,3",-0.2,339.8,2.03,30.5,33.77,4.22
28756,2018-08-20 13:00:02,"13,3",-0.1,348.4,2.42,31.68,30.52,4.21
28764,2018-08-20 13:08:02,"13,3",0.0,349.1,2.35,31.92,30.1,4.21
28784,2018-08-20 13:28:04,"13,3",-0.3,350.7,2.22,33.37,24.68,4.21
28816,2018-08-20 14:00:05,"13,3",0.1,347.6,3.4,35.25,21.29,4.21
28824,2018-08-20 14:08:06,"13,3",0.0,344.7,1.83,34.93,21.53,4.22
28854,2018-08-20 14:38:07,"13,3",0.0,332.6,1.18,35.92,20.53,4.21
28856,2018-08-20 14:40:08,"13,3",0.0,331.5,1.31,35.73,20.45,4.21
28860,2018-08-20 14:44:08,"13,3",-0.4,330.0,2.48,36.0,19.86,4.21
28864,2018-08-20 14:48:08,"13,3",-0.1,328.2,2.16,36.43,19.73,4.21
28874,2018-08-20 14:58:08,"13,3",-0.3,321.9,2.29,37.4,18.71,4.22
28884,2018-08-20 15:08:09,"13,3",-0.2,316.2,1.37,36.56,18.97,4.21
28890,2018-08-20 15:14:09,"13,3",-0.2,311.4,1.89,36.7,18.06,4.21
28894,2018-08-20 15:18:09,"13,3",0.1,308.9,1.57,36.65,18.98,4.22
28922,2018-08-20 15:46:10,"13,3",-0.3,282.1,2.87,38.32,17.22,4.21
28926,2018-08-20 15:50:11,"13,3",-0.1,270.1,1.57,37.76,17.7,4.21
28942,2018-08-20 16:06:11,"13,3",16.7,33.8,3.0,37.54,17.53,4.22
28954,2018-08-20 16:18:12,"13,3",15.3,30.7,1.63,37.48,18.18,4.22
28970,2018-08-20 16:34:13,"13,3",15.9,30.3,2.09,38.02,18.17,4.22
28982,2018-08-20 16:46:13,"13,3",16.2,29.4,2.29,37.71,17.58,4.21
28996,2018-08-20 17:00:14,"13,3",-13.6,28.4,3.59,38.17,17.21,4.23
29000,2018-08-20 17:04:14,"13,3",16.6,28.2,2.68,38.57,17.24,4.22
29006,2018-08-20 17:10:14,"13,3",15.3,28.8,0.52,38.3,18.22,4.22
29016,2018-08-20 17:20:15,"13,3",16.3,27.4,2.03,38.7,16.31,4.22
29030,2018-08-20 17:34:15,"13,3",-0.1,42.1,3.14,37.43,16.83,4.23
29048,2018-08-20 17:52:16,"13,3",-0.2,40.5,0.59,37.72,16.26,4.22
29070,2018-08-20 18:14:17,"13,3",-0.1,88.8,2.87,37.52,14.86,4.22
29072,2018-08-20 18:16:17,"13,3",-0.3,86.5,2.35,37.5,15.94,4.22
29090,2018-08-20 18:34:18,"13,3",-0.3,62.7,1.44,37.01,16.35,4.21
29110,2018-08-20 18:54:18,"13,3",-0.2,38.8,2.03,36.69,16.91,4.23
29112,2018-08-20 18:56:18,"13,3",13.1,36.7,2.68,36.52,17.05,4.22
29114,2018-08-20 18:58:19,"13,3",14.9,34.7,2.42,36.55,16.82,4.23
29122,2018-08-20 19:06:19,"13,3",15.4,28.0,1.24,36.87,16.84,4.22
29124,2018-08-20 19:08:19,"13,3",16.3,26.5,1.7,36.83,16.99,4.23
29132,2018-08-20 19:16:19,"13,3",-13.3,21.2,0.72,36.41,17.12,4.21
29146,2018-08-20 19:30:20,"13,3",14.6,17.0,1.31,36.29,17.39,4.22
29156,2018-08-20 19:40:20,"13,3",16.2,15.7,1.44,35.94,17.1,4.23
29162,2018-08-20 19:46:20,"13,3",-13.6,15.3,2.42,35.3,17.22,4.22
29170,2018-08-20 19:54:21,"13,3",15.6,14.1,3.14,35.18,17.06,4.21
29172,2018-08-20 19:56:21,"13,3",15.7,13.6,1.63,35.23,16.99,4.23
29176,2018-08-20 20:00:21,"13,3",-13.9,13.3,1.83,35.12,16.83,4.21
29182,2018-08-20 20:06:22,"13,3",-13.6,12.2,1.83,34.72,16.96,4.22
29200,2018-08-20 20:24:23,"13,3",-13.7,9.1,1.57,33.92,18.44,4.21
29202,2018-08-20 20:26:23,"13,3",-13.8,8.7,2.09,33.88,18.52,4.23
29204,2018-08-20 20:28:23,"13,3",-14.0,8.5,3.2,33.9,18.14,4.23
29220,2018-08-20 20:44:24,"13,3",15.0,5.2,2.68,33.09,19.16,4.21
29222,2018-08-20 20:46:24,"13,3",-13.6,4.9,1.37,33.04,19.19,4.22
29224,2018-08-20 20:48:24,"13,3",-13.7,4.1,2.09,32.89,19.3,4.21
29230,2018-08-20 20:54:25,"13,3",14.0,3.0,2.09,32.54,19.5,4.21
29232,2018-08-20 20:56:25,"13,3",-13.8,2.4,1.44,32.44,19.5,4.21
29234,2018-08-20 20:58:25,"13,3",-13.7,2.1,1.7,32.29,19.68,4.21
29240,2018-08-20 21:04:26,"13,3",-13.6,1.4,1.44,31.88,19.92,4.21
29242,2018-08-20 21:06:26,"13,3",-13.6,0.8,1.63,31.72,20.14,4.21
29260,2018-08-20 21:24:27,"13,3",-13.8,0.0,2.03,31.02,21.29,4.21
29264,2018-08-20 21:28:28,"13,3",-13.8,-0.5,1.37,30.92,21.51,4.21
29290,2018-08-20 21:54:31,"13,3",-13.7,-0.2,1.83,29.85,22.86,4.21
29294,2018-08-20 21:58:31,"13,3",-13.6,0.0,1.44,29.5,23.35,4.21
29316,2018-08-20 22:20:33,"13,3",-13.8,-0.3,1.89,28.68,23.74,4.21
29334,2018-08-20 22:38:35,"13,3",-13.6,-0.1,1.31,27.92,25.3,4.2
29346,2018-08-20 22:50:37,"13,3",-13.7,-0.2,0.26,27.8,26.02,4.2
29354,2018-08-20 22:58:38,"13,3",-13.4,-0.2,1.7,27.85,26.57,4.2
29360,2018-08-20 23:04:38,"13,3",-13.7,-0.4,1.96,27.43,26.9,4.2
29364,2018-08-20 23:08:39,"13,3",-13.7,-0.4,2.16,27.23,27.57,4.19
29370,2018-08-20 23:14:40,"13,3",-13.6,0.0,2.29,27.09,27.96,4.19
29374,2018-08-20 23:18:40,"13,3",-13.5,-0.3,0.85,27.04,28.24,4.2
29384,2018-08-20 23:28:41,"13,3",-14.0,-0.2,1.7,26.58,29.17,4.19
29388,2018-08-20 23:32:42,"13,3",-13.6,-0.6,0.78,26.53,29.45,4.2
29396,2018-08-20 23:40:43,"13,3",-13.7,-0.3,1.05,26.25,30.07,4.2
29404,2018-08-20 23:48:44,"13,3",-13.7,-0.5,1.76,25.95,30.26,4.19
29406,2018-08-20 23:50:44,"13,3",-13.7,-0.3,2.35,25.91,30.33,4.2
29422,2018-08-21 00:06:46,"13,3",-13.7,0.0,1.89,25.88,31.18,4.19
29426,2018-08-21 00:10:47,"13,3",-13.9,-0.2,1.57,25.89,30.79,4.19
29452,2018-08-21 00:36:50,"13,3",-13.6,-0.5,0.85,25.49,31.6,4.19
29458,2018-08-21 00:42:51,"13,3",-13.6,-0.3,0.78,25.26,32.47,4.19
29474,2018-08-21 00:58:53,"13,3",-13.6,-0.2,0.2,25.21,32.46,4.19
29478,2018-08-21 01:02:54,"13,3",-13.6,-0.4,1.05,25.08,32.62,4.19
29480,2018-08-21 01:04:54,"13,3",-13.7,-0.2,0.98,25.02,33.21,4.19
29484,2018-08-21 01:08:55,"13,3",-13.5,0.0,0.91,24.74,33.96,4.19
29492,2018-08-21 01:16:56,"13,3",-13.7,-0.5,1.44,24.5,34.14,4.18
29496,2018-08-21 01:20:56,"13,3",-13.8,-0.4,1.5,24.32,34.48,4.19
29498,2018-08-21 01:22:57,"13,3",-13.8,-0.6,0.46,24.2,34.88,4.19
29506,2018-08-21 01:30:58,"13,3",-13.7,-0.4,0.59,24.24,34.4,4.19
